id,timestamp,parameterID,parameterName,parameterValue,parameterUnits
84827942,06/01/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
84828121,06/01/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
84828277,06/01/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
84828577,06/01/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
84829234,06/01/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
84829235,06/01/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
84829543,06/01/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
84829544,06/01/2021 02:45,12,Solar Radiation Flux Density,0,kW/m^2
84829898,06/01/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
84829899,06/01/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
84830315,06/01/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
84830316,06/01/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
84830510,06/01/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
84830687,06/01/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
84831040,06/01/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
84831041,06/01/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
84831251,06/01/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
84831448,06/01/2021 05:15,12,Solar Radiation Flux Density,0,kW/m^2
84831776,06/01/2021 05:30,12,Solar Radiation Flux Density,0.001,kW/m^2
84831777,06/01/2021 05:45,12,Solar Radiation Flux Density,0.003,kW/m^2
84832157,06/01/2021 06:00,12,Solar Radiation Flux Density,0.008,kW/m^2
84832158,06/01/2021 06:15,12,Solar Radiation Flux Density,0.022,kW/m^2
84832368,06/01/2021 06:30,12,Solar Radiation Flux Density,0.048,kW/m^2
84832565,06/01/2021 06:45,12,Solar Radiation Flux Density,0.058,kW/m^2
84832723,06/01/2021 07:00,12,Solar Radiation Flux Density,0.066,kW/m^2
84832869,06/01/2021 07:15,12,Solar Radiation Flux Density,0.085,kW/m^2
84833104,06/01/2021 07:30,12,Solar Radiation Flux Density,0.103,kW/m^2
84833301,06/01/2021 07:45,12,Solar Radiation Flux Density,0.131,kW/m^2
84833655,06/01/2021 08:00,12,Solar Radiation Flux Density,0.14,kW/m^2
84833656,06/01/2021 08:15,12,Solar Radiation Flux Density,0.234,kW/m^2
84833887,06/01/2021 08:30,12,Solar Radiation Flux Density,0.219,kW/m^2
84834019,06/01/2021 08:45,12,Solar Radiation Flux Density,0.234,kW/m^2
84834250,06/01/2021 09:00,12,Solar Radiation Flux Density,0.273,kW/m^2
84834390,06/01/2021 09:15,12,Solar Radiation Flux Density,0.297,kW/m^2
84834719,06/01/2021 09:30,12,Solar Radiation Flux Density,0.308,kW/m^2
84834718,06/01/2021 09:45,12,Solar Radiation Flux Density,0.294,kW/m^2
84834893,06/01/2021 10:00,12,Solar Radiation Flux Density,0.317,kW/m^2
84835075,06/01/2021 10:15,12,Solar Radiation Flux Density,0.387,kW/m^2
84835480,06/01/2021 10:30,12,Solar Radiation Flux Density,0.477,kW/m^2
84835481,06/01/2021 10:45,12,Solar Radiation Flux Density,0.678,kW/m^2
84835886,06/01/2021 11:00,12,Solar Radiation Flux Density,0.435,kW/m^2
84835887,06/01/2021 11:15,12,Solar Radiation Flux Density,0.796,kW/m^2
84836267,06/01/2021 11:30,12,Solar Radiation Flux Density,0.834,kW/m^2
84836268,06/01/2021 11:45,12,Solar Radiation Flux Density,0.842,kW/m^2
84836731,06/01/2021 12:00,12,Solar Radiation Flux Density,0.757,kW/m^2
84836732,06/01/2021 12:15,12,Solar Radiation Flux Density,0.817,kW/m^2
84836967,06/01/2021 12:30,12,Solar Radiation Flux Density,0.787,kW/m^2
84836968,06/01/2021 12:45,12,Solar Radiation Flux Density,0.807,kW/m^2
84838158,06/01/2021 13:00,12,Solar Radiation Flux Density,0.796,kW/m^2
84838159,06/01/2021 13:15,12,Solar Radiation Flux Density,0.9,kW/m^2
84838650,06/01/2021 13:30,12,Solar Radiation Flux Density,0.866,kW/m^2
84838651,06/01/2021 13:45,12,Solar Radiation Flux Density,0.864,kW/m^2
84839039,06/01/2021 14:00,12,Solar Radiation Flux Density,0.917,kW/m^2
84839040,06/01/2021 14:15,12,Solar Radiation Flux Density,0.888,kW/m^2
84839185,06/01/2021 14:30,12,Solar Radiation Flux Density,0.899,kW/m^2
84839348,06/01/2021 14:45,12,Solar Radiation Flux Density,0.858,kW/m^2
84839909,06/01/2021 15:00,12,Solar Radiation Flux Density,0.649,kW/m^2
84839910,06/01/2021 15:15,12,Solar Radiation Flux Density,0.783,kW/m^2
84840044,06/01/2021 15:30,12,Solar Radiation Flux Density,0.759,kW/m^2
84840234,06/01/2021 15:45,12,Solar Radiation Flux Density,0.357,kW/m^2
84840687,06/01/2021 16:00,12,Solar Radiation Flux Density,0.495,kW/m^2
84840686,06/01/2021 16:15,12,Solar Radiation Flux Density,0.425,kW/m^2
84841305,06/01/2021 16:30,12,Solar Radiation Flux Density,0.737,kW/m^2
84841304,06/01/2021 16:45,12,Solar Radiation Flux Density,0.602,kW/m^2
84841602,06/01/2021 17:00,12,Solar Radiation Flux Density,0.581,kW/m^2
84841603,06/01/2021 17:15,12,Solar Radiation Flux Density,0.34,kW/m^2
84841820,06/01/2021 17:30,12,Solar Radiation Flux Density,0.658,kW/m^2
84842010,06/01/2021 17:45,12,Solar Radiation Flux Density,0.572,kW/m^2
84842168,06/01/2021 18:00,12,Solar Radiation Flux Density,0.52,kW/m^2
84842372,06/01/2021 18:15,12,Solar Radiation Flux Density,0.47,kW/m^2
84842538,06/01/2021 18:30,12,Solar Radiation Flux Density,0.418,kW/m^2
84842753,06/01/2021 18:45,12,Solar Radiation Flux Density,0.373,kW/m^2
84842868,06/01/2021 19:00,12,Solar Radiation Flux Density,0.332,kW/m^2
84843263,06/01/2021 19:15,12,Solar Radiation Flux Density,0.29,kW/m^2
84843671,06/01/2021 19:30,12,Solar Radiation Flux Density,0.25,kW/m^2
84843672,06/01/2021 19:45,12,Solar Radiation Flux Density,0.209,kW/m^2
84844106,06/01/2021 20:00,12,Solar Radiation Flux Density,0.172,kW/m^2
84844107,06/01/2021 20:15,12,Solar Radiation Flux Density,0.135,kW/m^2
84844642,06/01/2021 20:30,12,Solar Radiation Flux Density,0.028,kW/m^2
84844643,06/01/2021 20:45,12,Solar Radiation Flux Density,0.032,kW/m^2
84845011,06/01/2021 21:00,12,Solar Radiation Flux Density,0.023,kW/m^2
84845010,06/01/2021 21:15,12,Solar Radiation Flux Density,0.008,kW/m^2
84845375,06/01/2021 21:30,12,Solar Radiation Flux Density,0.003,kW/m^2
84845376,06/01/2021 21:45,12,Solar Radiation Flux Density,0.001,kW/m^2
84845738,06/01/2021 22:00,12,Solar Radiation Flux Density,0,kW/m^2
84845739,06/01/2021 22:15,12,Solar Radiation Flux Density,0,kW/m^2
84846112,06/01/2021 22:30,12,Solar Radiation Flux Density,0,kW/m^2
84846113,06/01/2021 22:45,12,Solar Radiation Flux Density,0,kW/m^2
84846558,06/01/2021 23:00,12,Solar Radiation Flux Density,0,kW/m^2
84846559,06/01/2021 23:15,12,Solar Radiation Flux Density,0,kW/m^2
84846892,06/01/2021 23:30,12,Solar Radiation Flux Density,0,kW/m^2
84846893,06/01/2021 23:45,12,Solar Radiation Flux Density,0,kW/m^2
84847490,06/02/2021 00:00,12,Solar Radiation Flux Density,0,kW/m^2
84847489,06/02/2021 00:15,12,Solar Radiation Flux Density,0,kW/m^2
84847884,06/02/2021 00:30,12,Solar Radiation Flux Density,0,kW/m^2
84847885,06/02/2021 00:45,12,Solar Radiation Flux Density,0,kW/m^2
84848225,06/02/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
84848226,06/02/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
84848385,06/02/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
84848626,06/02/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
84848980,06/02/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
84848981,06/02/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
84849273,06/02/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
84849274,06/02/2021 02:45,12,Solar Radiation Flux Density,0,kW/m^2
84849655,06/02/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
84849654,06/02/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
84850233,06/02/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
84850234,06/02/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
84850650,06/02/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
84850651,06/02/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
84851067,06/02/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
84851068,06/02/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
84851484,06/02/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
84851485,06/02/2021 05:15,12,Solar Radiation Flux Density,0,kW/m^2
84851901,06/02/2021 05:30,12,Solar Radiation Flux Density,0.002,kW/m^2
84851902,06/02/2021 05:45,12,Solar Radiation Flux Density,0.004,kW/m^2
84852293,06/02/2021 06:00,12,Solar Radiation Flux Density,0.008,kW/m^2
84852294,06/02/2021 06:15,12,Solar Radiation Flux Density,0.011,kW/m^2
84852971,06/02/2021 06:30,12,Solar Radiation Flux Density,0.014,kW/m^2
84852970,06/02/2021 06:45,12,Solar Radiation Flux Density,0.017,kW/m^2
84853326,06/02/2021 07:00,12,Solar Radiation Flux Density,0.023,kW/m^2
84853325,06/02/2021 07:15,12,Solar Radiation Flux Density,0.17,kW/m^2
84853742,06/02/2021 07:30,12,Solar Radiation Flux Density,0.207,kW/m^2
84853743,06/02/2021 07:45,12,Solar Radiation Flux Density,0.243,kW/m^2
84854159,06/02/2021 08:00,12,Solar Radiation Flux Density,0.287,kW/m^2
84854160,06/02/2021 08:15,12,Solar Radiation Flux Density,0.328,kW/m^2
84854558,06/02/2021 08:30,12,Solar Radiation Flux Density,0.37,kW/m^2
84854559,06/02/2021 08:45,12,Solar Radiation Flux Density,0.41,kW/m^2
84854975,06/02/2021 09:00,12,Solar Radiation Flux Density,0.451,kW/m^2
84854976,06/02/2021 09:15,12,Solar Radiation Flux Density,0.493,kW/m^2
84855392,06/02/2021 09:30,12,Solar Radiation Flux Density,0.532,kW/m^2
84855393,06/02/2021 09:45,12,Solar Radiation Flux Density,0.57,kW/m^2
84855809,06/02/2021 10:00,12,Solar Radiation Flux Density,0.607,kW/m^2
84855810,06/02/2021 10:15,12,Solar Radiation Flux Density,0.642,kW/m^2
84856226,06/02/2021 10:30,12,Solar Radiation Flux Density,0.678,kW/m^2
84856227,06/02/2021 10:45,12,Solar Radiation Flux Density,0.711,kW/m^2
84856411,06/02/2021 11:00,12,Solar Radiation Flux Density,0.738,kW/m^2
84856600,06/02/2021 11:15,12,Solar Radiation Flux Density,0.77,kW/m^2
84857016,06/02/2021 11:30,12,Solar Radiation Flux Density,0.795,kW/m^2
84857017,06/02/2021 11:45,12,Solar Radiation Flux Density,0.817,kW/m^2
84857458,06/02/2021 12:00,12,Solar Radiation Flux Density,0.842,kW/m^2
84857459,06/02/2021 12:15,12,Solar Radiation Flux Density,0.86,kW/m^2
84857840,06/02/2021 12:30,12,Solar Radiation Flux Density,0.872,kW/m^2
84857839,06/02/2021 12:45,12,Solar Radiation Flux Density,0.895,kW/m^2
84858256,06/02/2021 13:00,12,Solar Radiation Flux Density,0.903,kW/m^2
84858257,06/02/2021 13:15,12,Solar Radiation Flux Density,0.91,kW/m^2
84858676,06/02/2021 13:30,12,Solar Radiation Flux Density,0.912,kW/m^2
84858677,06/02/2021 13:45,12,Solar Radiation Flux Density,0.913,kW/m^2
84858858,06/02/2021 14:00,12,Solar Radiation Flux Density,0.914,kW/m^2
84859117,06/02/2021 14:15,12,Solar Radiation Flux Density,0.908,kW/m^2
84859250,06/02/2021 14:30,12,Solar Radiation Flux Density,0.9,kW/m^2
84859483,06/02/2021 14:45,12,Solar Radiation Flux Density,0.885,kW/m^2
84860261,06/02/2021 15:00,12,Solar Radiation Flux Density,0.874,kW/m^2
84860476,06/02/2021 15:15,12,Solar Radiation Flux Density,0.853,kW/m^2
84860831,06/02/2021 15:30,12,Solar Radiation Flux Density,0.836,kW/m^2
84860830,06/02/2021 15:45,12,Solar Radiation Flux Density,0.808,kW/m^2
84861284,06/02/2021 16:00,12,Solar Radiation Flux Density,0.783,kW/m^2
84861285,06/02/2021 16:15,12,Solar Radiation Flux Density,0.757,kW/m^2
84861660,06/02/2021 16:30,12,Solar Radiation Flux Density,0.727,kW/m^2
84861661,06/02/2021 16:45,12,Solar Radiation Flux Density,0.692,kW/m^2
84861932,06/02/2021 17:00,12,Solar Radiation Flux Density,0.655,kW/m^2
84861933,06/02/2021 17:15,12,Solar Radiation Flux Density,0.618,kW/m^2
84862349,06/02/2021 17:30,12,Solar Radiation Flux Density,0.58,kW/m^2
84862350,06/02/2021 17:45,12,Solar Radiation Flux Density,0.544,kW/m^2
84862938,06/02/2021 18:00,12,Solar Radiation Flux Density,0.502,kW/m^2
84862939,06/02/2021 18:15,12,Solar Radiation Flux Density,0.463,kW/m^2
84863356,06/02/2021 18:30,12,Solar Radiation Flux Density,0.422,kW/m^2
84863355,06/02/2021 18:45,12,Solar Radiation Flux Density,0.379,kW/m^2
84863674,06/02/2021 19:00,12,Solar Radiation Flux Density,0.337,kW/m^2
84863675,06/02/2021 19:15,12,Solar Radiation Flux Density,0.294,kW/m^2
84864055,06/02/2021 19:30,12,Solar Radiation Flux Density,0.252,kW/m^2
84864056,06/02/2021 19:45,12,Solar Radiation Flux Density,0.213,kW/m^2
84864498,06/02/2021 20:00,12,Solar Radiation Flux Density,0.175,kW/m^2
84864499,06/02/2021 20:15,12,Solar Radiation Flux Density,0.138,kW/m^2
84864961,06/02/2021 20:30,12,Solar Radiation Flux Density,0.03,kW/m^2
84864962,06/02/2021 20:45,12,Solar Radiation Flux Density,0.033,kW/m^2
84865462,06/02/2021 21:00,12,Solar Radiation Flux Density,0.025,kW/m^2
84865461,06/02/2021 21:15,12,Solar Radiation Flux Density,0.008,kW/m^2
84865796,06/02/2021 21:30,12,Solar Radiation Flux Density,0.003,kW/m^2
84865795,06/02/2021 21:45,12,Solar Radiation Flux Density,0.001,kW/m^2
84866212,06/02/2021 22:00,12,Solar Radiation Flux Density,0,kW/m^2
84866213,06/02/2021 22:15,12,Solar Radiation Flux Density,0,kW/m^2
84866630,06/02/2021 22:30,12,Solar Radiation Flux Density,0,kW/m^2
84866629,06/02/2021 22:45,12,Solar Radiation Flux Density,0,kW/m^2
84867104,06/02/2021 23:00,12,Solar Radiation Flux Density,0,kW/m^2
84867105,06/02/2021 23:15,12,Solar Radiation Flux Density,0,kW/m^2
84867188,06/02/2021 23:30,12,Solar Radiation Flux Density,0,kW/m^2
84867352,06/02/2021 23:45,12,Solar Radiation Flux Density,0,kW/m^2
84868018,06/03/2021 00:00,12,Solar Radiation Flux Density,0,kW/m^2
84868017,06/03/2021 00:15,12,Solar Radiation Flux Density,0,kW/m^2
84868398,06/03/2021 00:30,12,Solar Radiation Flux Density,0,kW/m^2
84868397,06/03/2021 00:45,12,Solar Radiation Flux Density,0,kW/m^2
84868788,06/03/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
84868789,06/03/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
84869144,06/03/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
84869143,06/03/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
84869292,06/03/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
84869489,06/03/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
84870015,06/03/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
84870016,06/03/2021 02:45,12,Solar Radiation Flux Density,0,kW/m^2
84870433,06/03/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
84870432,06/03/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
84870850,06/03/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
84870849,06/03/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
84871052,06/03/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
84871285,06/03/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
84871639,06/03/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
84871640,06/03/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
84872056,06/03/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
84872057,06/03/2021 05:15,12,Solar Radiation Flux Density,0,kW/m^2
84872769,06/03/2021 05:30,12,Solar Radiation Flux Density,0.002,kW/m^2
84872770,06/03/2021 05:45,12,Solar Radiation Flux Density,0.005,kW/m^2
84873026,06/03/2021 06:00,12,Solar Radiation Flux Density,0.009,kW/m^2
84873027,06/03/2021 06:15,12,Solar Radiation Flux Density,0.013,kW/m^2
84873407,06/03/2021 06:30,12,Solar Radiation Flux Density,0.019,kW/m^2
84873408,06/03/2021 06:45,12,Solar Radiation Flux Density,0.025,kW/m^2
84873809,06/03/2021 07:00,12,Solar Radiation Flux Density,0.034,kW/m^2
84873810,06/03/2021 07:15,12,Solar Radiation Flux Density,0.169,kW/m^2
84874169,06/03/2021 07:30,12,Solar Radiation Flux Density,0.232,kW/m^2
84874170,06/03/2021 07:45,12,Solar Radiation Flux Density,0.234,kW/m^2
84874375,06/03/2021 08:00,12,Solar Radiation Flux Density,0.226,kW/m^2
84874541,06/03/2021 08:15,12,Solar Radiation Flux Density,0.253,kW/m^2
84875111,06/03/2021 08:30,12,Solar Radiation Flux Density,0.266,kW/m^2
84875112,06/03/2021 08:45,12,Solar Radiation Flux Density,0.405,kW/m^2
84875369,06/03/2021 09:00,12,Solar Radiation Flux Density,0.443,kW/m^2
84875368,06/03/2021 09:15,12,Solar Radiation Flux Density,0.48,kW/m^2
84875749,06/03/2021 09:30,12,Solar Radiation Flux Density,0.522,kW/m^2
84875750,06/03/2021 09:45,12,Solar Radiation Flux Density,0.559,kW/m^2
84875960,06/03/2021 10:00,12,Solar Radiation Flux Density,0.599,kW/m^2
84876106,06/03/2021 10:15,12,Solar Radiation Flux Density,0.639,kW/m^2
84876573,06/03/2021 10:30,12,Solar Radiation Flux Density,0.667,kW/m^2
84876574,06/03/2021 10:45,12,Solar Radiation Flux Density,0.706,kW/m^2
84877171,06/03/2021 11:00,12,Solar Radiation Flux Density,0.711,kW/m^2
84877170,06/03/2021 11:15,12,Solar Radiation Flux Density,0.776,kW/m^2
84877631,06/03/2021 11:30,12,Solar Radiation Flux Density,0.796,kW/m^2
84877632,06/03/2021 11:45,12,Solar Radiation Flux Density,0.81,kW/m^2
84877779,06/03/2021 12:00,12,Solar Radiation Flux Density,0.829,kW/m^2
84877969,06/03/2021 12:15,12,Solar Radiation Flux Density,0.858,kW/m^2
84878384,06/03/2021 12:30,12,Solar Radiation Flux Density,0.867,kW/m^2
84878385,06/03/2021 12:45,12,Solar Radiation Flux Density,0.887,kW/m^2
84878783,06/03/2021 13:00,12,Solar Radiation Flux Density,0.889,kW/m^2
84878784,06/03/2021 13:15,12,Solar Radiation Flux Density,1.009,kW/m^2
84879268,06/03/2021 13:30,12,Solar Radiation Flux Density,0.95,kW/m^2
84879269,06/03/2021 13:45,12,Solar Radiation Flux Density,0.899,kW/m^2
84879530,06/03/2021 14:00,12,Solar Radiation Flux Density,1.027,kW/m^2
84879531,06/03/2021 14:15,12,Solar Radiation Flux Density,0.415,kW/m^2
84879947,06/03/2021 14:30,12,Solar Radiation Flux Density,0.838,kW/m^2
84879948,06/03/2021 14:45,12,Solar Radiation Flux Density,0.135,kW/m^2
84880302,06/03/2021 15:00,12,Solar Radiation Flux Density,0.14,kW/m^2
84880303,06/03/2021 15:15,12,Solar Radiation Flux Density,0.2,kW/m^2
84880683,06/03/2021 15:30,12,Solar Radiation Flux Density,0.184,kW/m^2
84880684,06/03/2021 15:45,12,Solar Radiation Flux Density,0.338,kW/m^2
84881226,06/03/2021 16:00,12,Solar Radiation Flux Density,0.623,kW/m^2
84881227,06/03/2021 16:15,12,Solar Radiation Flux Density,0.402,kW/m^2
84881600,06/03/2021 16:30,12,Solar Radiation Flux Density,0.681,kW/m^2
84881599,06/03/2021 16:45,12,Solar Radiation Flux Density,0.806,kW/m^2
84882035,06/03/2021 17:00,12,Solar Radiation Flux Density,0.239,kW/m^2
84882034,06/03/2021 17:15,12,Solar Radiation Flux Density,0.686,kW/m^2
84882477,06/03/2021 17:30,12,Solar Radiation Flux Density,0.647,kW/m^2
84882478,06/03/2021 17:45,12,Solar Radiation Flux Density,0.538,kW/m^2
84882796,06/03/2021 18:00,12,Solar Radiation Flux Density,0.5,kW/m^2
84882797,06/03/2021 18:15,12,Solar Radiation Flux Density,0.454,kW/m^2
84883148,06/03/2021 18:30,12,Solar Radiation Flux Density,0.415,kW/m^2
84883149,06/03/2021 18:45,12,Solar Radiation Flux Density,0.369,kW/m^2
84883470,06/03/2021 19:00,12,Solar Radiation Flux Density,0.329,kW/m^2
84883471,06/03/2021 19:15,12,Solar Radiation Flux Density,0.288,kW/m^2
84884132,06/03/2021 19:30,12,Solar Radiation Flux Density,0.249,kW/m^2
84884133,06/03/2021 19:45,12,Solar Radiation Flux Density,0.209,kW/m^2
84884473,06/03/2021 20:00,12,Solar Radiation Flux Density,0.169,kW/m^2
84884474,06/03/2021 20:15,12,Solar Radiation Flux Density,0.13,kW/m^2
84884866,06/03/2021 20:30,12,Solar Radiation Flux Density,0.033,kW/m^2
84884865,06/03/2021 20:45,12,Solar Radiation Flux Density,0.032,kW/m^2
84885065,06/03/2021 21:00,12,Solar Radiation Flux Density,0.02,kW/m^2
84885186,06/03/2021 21:15,12,Solar Radiation Flux Density,0.009,kW/m^2
84885628,06/03/2021 21:30,12,Solar Radiation Flux Density,0.003,kW/m^2
84885629,06/03/2021 21:45,12,Solar Radiation Flux Density,0.001,kW/m^2
84885885,06/03/2021 22:00,12,Solar Radiation Flux Density,0,kW/m^2
84885886,06/03/2021 22:15,12,Solar Radiation Flux Density,0,kW/m^2
84886291,06/03/2021 22:30,12,Solar Radiation Flux Density,0,kW/m^2
84886292,06/03/2021 22:45,12,Solar Radiation Flux Density,0,kW/m^2
84886495,06/03/2021 23:00,12,Solar Radiation Flux Density,0,kW/m^2
84886674,06/03/2021 23:15,12,Solar Radiation Flux Density,0,kW/m^2
84887028,06/03/2021 23:30,12,Solar Radiation Flux Density,0,kW/m^2
84887029,06/03/2021 23:45,12,Solar Radiation Flux Density,0,kW/m^2
84887471,06/04/2021 00:00,12,Solar Radiation Flux Density,0,kW/m^2
84887472,06/04/2021 00:15,12,Solar Radiation Flux Density,0,kW/m^2
84887765,06/04/2021 00:30,12,Solar Radiation Flux Density,0,kW/m^2
84887764,06/04/2021 00:45,12,Solar Radiation Flux Density,0,kW/m^2
84888073,06/04/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
84888074,06/04/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
84888869,06/04/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
84888868,06/04/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
84889097,06/04/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
84889312,06/04/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
84889709,06/04/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
84889710,06/04/2021 02:45,12,Solar Radiation Flux Density,0,kW/m^2
84889975,06/04/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
84890076,06/04/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
84890275,06/04/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
84890440,06/04/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
84890588,06/04/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
84890854,06/04/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
84891140,06/04/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
84891139,06/04/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
84891595,06/04/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
84891676,06/04/2021 05:15,12,Solar Radiation Flux Density,0,kW/m^2
84891892,06/04/2021 05:30,12,Solar Radiation Flux Density,0,kW/m^2
84892201,06/04/2021 05:45,12,Solar Radiation Flux Density,0.001,kW/m^2
84892385,06/04/2021 06:00,12,Solar Radiation Flux Density,0.007,kW/m^2
84892643,06/04/2021 06:15,12,Solar Radiation Flux Density,0.007,kW/m^2
84892784,06/04/2021 06:30,12,Solar Radiation Flux Density,0.008,kW/m^2
84893009,06/04/2021 06:45,12,Solar Radiation Flux Density,0.004,kW/m^2
84893291,06/04/2021 07:00,12,Solar Radiation Flux Density,0.01,kW/m^2
84893382,06/04/2021 07:15,12,Solar Radiation Flux Density,0.027,kW/m^2
84893925,06/04/2021 07:30,12,Solar Radiation Flux Density,0.028,kW/m^2
84893926,06/04/2021 07:45,12,Solar Radiation Flux Density,0.056,kW/m^2
84894288,06/04/2021 08:00,12,Solar Radiation Flux Density,0.106,kW/m^2
84894289,06/04/2021 08:15,12,Solar Radiation Flux Density,0.324,kW/m^2
84894462,06/04/2021 08:30,12,Solar Radiation Flux Density,0.478,kW/m^2
84894678,06/04/2021 08:45,12,Solar Radiation Flux Density,0.107,kW/m^2
84895041,06/04/2021 09:00,12,Solar Radiation Flux Density,0.117,kW/m^2
84895040,06/04/2021 09:15,12,Solar Radiation Flux Density,0.195,kW/m^2
84895539,06/04/2021 09:30,12,Solar Radiation Flux Density,0.453,kW/m^2
84895540,06/04/2021 09:45,12,Solar Radiation Flux Density,0.453,kW/m^2
84895732,06/04/2021 10:00,12,Solar Radiation Flux Density,0.33,kW/m^2
84896008,06/04/2021 10:15,12,Solar Radiation Flux Density,0.373,kW/m^2
84896399,06/04/2021 10:30,12,Solar Radiation Flux Density,0.302,kW/m^2
84896398,06/04/2021 10:45,12,Solar Radiation Flux Density,0.801,kW/m^2
84896997,06/04/2021 11:00,12,Solar Radiation Flux Density,0.753,kW/m^2
84896998,06/04/2021 11:15,12,Solar Radiation Flux Density,0.764,kW/m^2
84897407,06/04/2021 11:30,12,Solar Radiation Flux Density,0.786,kW/m^2
84897408,06/04/2021 11:45,12,Solar Radiation Flux Density,0.805,kW/m^2
84897788,06/04/2021 12:00,12,Solar Radiation Flux Density,0.827,kW/m^2
84897789,06/04/2021 12:15,12,Solar Radiation Flux Density,0.841,kW/m^2
84898195,06/04/2021 12:30,12,Solar Radiation Flux Density,0.861,kW/m^2
84898196,06/04/2021 12:45,12,Solar Radiation Flux Density,0.876,kW/m^2
84898488,06/04/2021 13:00,12,Solar Radiation Flux Density,0.886,kW/m^2
84898489,06/04/2021 13:15,12,Solar Radiation Flux Density,0.895,kW/m^2
84898833,06/04/2021 13:30,12,Solar Radiation Flux Density,0.9,kW/m^2
84898834,06/04/2021 13:45,12,Solar Radiation Flux Density,0.902,kW/m^2
84899008,06/04/2021 14:00,12,Solar Radiation Flux Density,0.898,kW/m^2
84899164,06/04/2021 14:15,12,Solar Radiation Flux Density,0.906,kW/m^2
84899570,06/04/2021 14:30,12,Solar Radiation Flux Density,1.071,kW/m^2
84899569,06/04/2021 14:45,12,Solar Radiation Flux Density,0.174,kW/m^2
84899744,06/04/2021 15:00,12,Solar Radiation Flux Density,0.918,kW/m^2
84899951,06/04/2021 15:15,12,Solar Radiation Flux Density,0.858,kW/m^2
