id,timestamp,parameterID,parameterName,parameterValue,parameterUnits
84828193,06/01/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
84828194,06/01/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
84828649,06/01/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
84828650,06/01/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
84829430,06/01/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
84829431,06/01/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
84829637,06/01/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
84829638,06/01/2021 02:45,12,Solar Radiation Flux Density,0,kW/m^2
84830130,06/01/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
84830131,06/01/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
84830558,06/01/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
84830559,06/01/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
84830560,06/01/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
84831113,06/01/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
84831114,06/01/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
84831309,06/01/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
84831310,06/01/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
84831849,06/01/2021 05:15,12,Solar Radiation Flux Density,0,kW/m^2
84831850,06/01/2021 05:30,12,Solar Radiation Flux Density,0,kW/m^2
84832230,06/01/2021 05:45,12,Solar Radiation Flux Density,0.002,kW/m^2
84832231,06/01/2021 06:00,12,Solar Radiation Flux Density,0.005,kW/m^2
84832426,06/01/2021 06:15,12,Solar Radiation Flux Density,0.017,kW/m^2
84832427,06/01/2021 06:30,12,Solar Radiation Flux Density,0.034,kW/m^2
84832941,06/01/2021 06:45,12,Solar Radiation Flux Density,0.033,kW/m^2
84832942,06/01/2021 07:00,12,Solar Radiation Flux Density,0.054,kW/m^2
84833162,06/01/2021 07:15,12,Solar Radiation Flux Density,0.063,kW/m^2
84833163,06/01/2021 07:30,12,Solar Radiation Flux Density,0.064,kW/m^2
84833749,06/01/2021 07:45,12,Solar Radiation Flux Density,0.07,kW/m^2
84833750,06/01/2021 08:00,12,Solar Radiation Flux Density,0.095,kW/m^2
84834112,06/01/2021 08:15,12,Solar Radiation Flux Density,0.107,kW/m^2
84834113,06/01/2021 08:30,12,Solar Radiation Flux Density,0.121,kW/m^2
84834287,06/01/2021 08:45,12,Solar Radiation Flux Density,0.147,kW/m^2
84834288,06/01/2021 09:00,12,Solar Radiation Flux Density,0.167,kW/m^2
84834791,06/01/2021 09:15,12,Solar Radiation Flux Density,0.181,kW/m^2
84834792,06/01/2021 09:30,12,Solar Radiation Flux Density,0.186,kW/m^2
84835147,06/01/2021 09:45,12,Solar Radiation Flux Density,0.192,kW/m^2
84835148,06/01/2021 10:00,12,Solar Radiation Flux Density,0.213,kW/m^2
84835553,06/01/2021 10:15,12,Solar Radiation Flux Density,0.237,kW/m^2
84835554,06/01/2021 10:30,12,Solar Radiation Flux Density,0.242,kW/m^2
84835959,06/01/2021 10:45,12,Solar Radiation Flux Density,0.195,kW/m^2
84835960,06/01/2021 11:00,12,Solar Radiation Flux Density,0.2,kW/m^2
84836340,06/01/2021 11:15,12,Solar Radiation Flux Density,0.328,kW/m^2
84836341,06/01/2021 11:30,12,Solar Radiation Flux Density,0.759,kW/m^2
84836521,06/01/2021 11:45,12,Solar Radiation Flux Density,0.704,kW/m^2
84836522,06/01/2021 12:00,12,Solar Radiation Flux Density,0.804,kW/m^2
84837051,06/01/2021 12:15,12,Solar Radiation Flux Density,0.875,kW/m^2
84837052,06/01/2021 12:30,12,Solar Radiation Flux Density,0.864,kW/m^2
84837053,06/01/2021 12:45,12,Solar Radiation Flux Density,0.916,kW/m^2
84838231,06/01/2021 13:00,12,Solar Radiation Flux Density,0.886,kW/m^2
84838232,06/01/2021 13:15,12,Solar Radiation Flux Density,0.853,kW/m^2
84838850,06/01/2021 13:30,12,Solar Radiation Flux Density,0.772,kW/m^2
84838851,06/01/2021 13:45,12,Solar Radiation Flux Density,0.952,kW/m^2
84838852,06/01/2021 14:00,12,Solar Radiation Flux Density,0.941,kW/m^2
84839421,06/01/2021 14:15,12,Solar Radiation Flux Density,0.941,kW/m^2
84839422,06/01/2021 14:30,12,Solar Radiation Flux Density,0.878,kW/m^2
84839742,06/01/2021 14:45,12,Solar Radiation Flux Density,0.896,kW/m^2
84839743,06/01/2021 15:00,12,Solar Radiation Flux Density,0.795,kW/m^2
84840102,06/01/2021 15:15,12,Solar Radiation Flux Density,0.88,kW/m^2
84840103,06/01/2021 15:30,12,Solar Radiation Flux Density,0.449,kW/m^2
84840537,06/01/2021 15:45,12,Solar Radiation Flux Density,0.451,kW/m^2
84840538,06/01/2021 16:00,12,Solar Radiation Flux Density,0.311,kW/m^2
84841173,06/01/2021 16:15,12,Solar Radiation Flux Density,0.727,kW/m^2
84841174,06/01/2021 16:30,12,Solar Radiation Flux Density,0.135,kW/m^2
84841675,06/01/2021 16:45,12,Solar Radiation Flux Density,0.2,kW/m^2
84841676,06/01/2021 17:00,12,Solar Radiation Flux Density,0.408,kW/m^2
84841878,06/01/2021 17:15,12,Solar Radiation Flux Density,0.347,kW/m^2
84841879,06/01/2021 17:30,12,Solar Radiation Flux Density,0.174,kW/m^2
84842226,06/01/2021 17:45,12,Solar Radiation Flux Density,0.143,kW/m^2
84842227,06/01/2021 18:00,12,Solar Radiation Flux Density,0.518,kW/m^2
84842596,06/01/2021 18:15,12,Solar Radiation Flux Density,0.472,kW/m^2
84842597,06/01/2021 18:30,12,Solar Radiation Flux Density,0.151,kW/m^2
84842926,06/01/2021 18:45,12,Solar Radiation Flux Density,0.062,kW/m^2
84842927,06/01/2021 19:00,12,Solar Radiation Flux Density,0.144,kW/m^2
84843744,06/01/2021 19:15,12,Solar Radiation Flux Density,0.044,kW/m^2
84843745,06/01/2021 19:30,12,Solar Radiation Flux Density,0.036,kW/m^2
84844190,06/01/2021 19:45,12,Solar Radiation Flux Density,0.037,kW/m^2
84844191,06/01/2021 20:00,12,Solar Radiation Flux Density,0.024,kW/m^2
84844192,06/01/2021 20:15,12,Solar Radiation Flux Density,0.023,kW/m^2
84844821,06/01/2021 20:30,12,Solar Radiation Flux Density,0.019,kW/m^2
84844822,06/01/2021 20:45,12,Solar Radiation Flux Density,0.014,kW/m^2
84844823,06/01/2021 21:00,12,Solar Radiation Flux Density,0.007,kW/m^2
84845448,06/01/2021 21:15,12,Solar Radiation Flux Density,0.004,kW/m^2
84845449,06/01/2021 21:30,12,Solar Radiation Flux Density,0.002,kW/m^2
84845804,06/01/2021 21:45,12,Solar Radiation Flux Density,0,kW/m^2
84845805,06/01/2021 22:00,12,Solar Radiation Flux Density,0,kW/m^2
84846196,06/01/2021 22:15,12,Solar Radiation Flux Density,0,kW/m^2
84846197,06/01/2021 22:30,12,Solar Radiation Flux Density,0,kW/m^2
84846198,06/01/2021 22:45,12,Solar Radiation Flux Density,0,kW/m^2
84846610,06/01/2021 23:00,12,Solar Radiation Flux Density,0,kW/m^2
84846611,06/01/2021 23:15,12,Solar Radiation Flux Density,0,kW/m^2
84847099,06/01/2021 23:30,12,Solar Radiation Flux Density,0,kW/m^2
84847100,06/01/2021 23:45,12,Solar Radiation Flux Density,0,kW/m^2
84847551,06/02/2021 00:00,12,Solar Radiation Flux Density,0,kW/m^2
84847711,06/02/2021 00:15,12,Solar Radiation Flux Density,0,kW/m^2
84847936,06/02/2021 00:30,12,Solar Radiation Flux Density,0,kW/m^2
84847937,06/02/2021 00:45,12,Solar Radiation Flux Density,0,kW/m^2
84848454,06/02/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
84848455,06/02/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
84848456,06/02/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
84848860,06/02/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
84848861,06/02/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
84849346,06/02/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
84849347,06/02/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
84849727,06/02/2021 02:45,12,Solar Radiation Flux Density,0,kW/m^2
84849728,06/02/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
84850306,06/02/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
84850307,06/02/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
84850723,06/02/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
84850724,06/02/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
84851140,06/02/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
84851141,06/02/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
84851557,06/02/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
84851558,06/02/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
84851974,06/02/2021 05:15,12,Solar Radiation Flux Density,0,kW/m^2
84851975,06/02/2021 05:30,12,Solar Radiation Flux Density,0,kW/m^2
84852366,06/02/2021 05:45,12,Solar Radiation Flux Density,0.002,kW/m^2
84852367,06/02/2021 06:00,12,Solar Radiation Flux Density,0.004,kW/m^2
84852544,06/02/2021 06:15,12,Solar Radiation Flux Density,0.012,kW/m^2
84852545,06/02/2021 06:30,12,Solar Radiation Flux Density,0.015,kW/m^2
84853398,06/02/2021 06:45,12,Solar Radiation Flux Density,0.024,kW/m^2
84853399,06/02/2021 07:00,12,Solar Radiation Flux Density,0.039,kW/m^2
84853847,06/02/2021 07:15,12,Solar Radiation Flux Density,0.031,kW/m^2
84853848,06/02/2021 07:30,12,Solar Radiation Flux Density,0.035,kW/m^2
84853849,06/02/2021 07:45,12,Solar Radiation Flux Density,0.028,kW/m^2
84854402,06/02/2021 08:00,12,Solar Radiation Flux Density,0.031,kW/m^2
84854403,06/02/2021 08:15,12,Solar Radiation Flux Density,0.055,kW/m^2
84854783,06/02/2021 08:30,12,Solar Radiation Flux Density,0.172,kW/m^2
84854784,06/02/2021 08:45,12,Solar Radiation Flux Density,0.076,kW/m^2
84855200,06/02/2021 09:00,12,Solar Radiation Flux Density,0.039,kW/m^2
84855201,06/02/2021 09:15,12,Solar Radiation Flux Density,0.052,kW/m^2
84855486,06/02/2021 09:30,12,Solar Radiation Flux Density,0.05,kW/m^2
84855487,06/02/2021 09:45,12,Solar Radiation Flux Density,0.181,kW/m^2
84856034,06/02/2021 10:00,12,Solar Radiation Flux Density,0.503,kW/m^2
84856035,06/02/2021 10:15,12,Solar Radiation Flux Density,0.06,kW/m^2
84856469,06/02/2021 10:30,12,Solar Radiation Flux Density,0.125,kW/m^2
84856470,06/02/2021 10:45,12,Solar Radiation Flux Density,0.15,kW/m^2
84856673,06/02/2021 11:00,12,Solar Radiation Flux Density,0.076,kW/m^2
84856674,06/02/2021 11:15,12,Solar Radiation Flux Density,0.368,kW/m^2
84857241,06/02/2021 11:30,12,Solar Radiation Flux Density,0.838,kW/m^2
84857242,06/02/2021 11:45,12,Solar Radiation Flux Density,0.864,kW/m^2
84857719,06/02/2021 12:00,12,Solar Radiation Flux Density,0.884,kW/m^2
84857720,06/02/2021 12:15,12,Solar Radiation Flux Density,0.903,kW/m^2
84858064,06/02/2021 12:30,12,Solar Radiation Flux Density,0.919,kW/m^2
84858065,06/02/2021 12:45,12,Solar Radiation Flux Density,0.931,kW/m^2
84858350,06/02/2021 13:00,12,Solar Radiation Flux Density,0.941,kW/m^2
84858351,06/02/2021 13:15,12,Solar Radiation Flux Density,0.947,kW/m^2
84858927,06/02/2021 13:30,12,Solar Radiation Flux Density,0.955,kW/m^2
84858928,06/02/2021 13:45,12,Solar Radiation Flux Density,0.951,kW/m^2
84858929,06/02/2021 14:00,12,Solar Radiation Flux Density,0.949,kW/m^2
84859308,06/02/2021 14:15,12,Solar Radiation Flux Density,0.943,kW/m^2
84859309,06/02/2021 14:30,12,Solar Radiation Flux Density,0.936,kW/m^2
84860319,06/02/2021 14:45,12,Solar Radiation Flux Density,0.921,kW/m^2
84860320,06/02/2021 15:00,12,Solar Radiation Flux Density,0.904,kW/m^2
84860903,06/02/2021 15:15,12,Solar Radiation Flux Density,0.885,kW/m^2
84860904,06/02/2021 15:30,12,Solar Radiation Flux Density,0.866,kW/m^2
84861056,06/02/2021 15:45,12,Solar Radiation Flux Density,0.84,kW/m^2
84861057,06/02/2021 16:00,12,Solar Radiation Flux Density,0.549,kW/m^2
84861468,06/02/2021 16:15,12,Solar Radiation Flux Density,0.777,kW/m^2
84861469,06/02/2021 16:30,12,Solar Radiation Flux Density,0.067,kW/m^2
84862016,06/02/2021 16:45,12,Solar Radiation Flux Density,0.112,kW/m^2
84862017,06/02/2021 17:00,12,Solar Radiation Flux Density,0.34,kW/m^2
84862018,06/02/2021 17:15,12,Solar Radiation Flux Density,0.242,kW/m^2
84862422,06/02/2021 17:30,12,Solar Radiation Flux Density,0.149,kW/m^2
84862423,06/02/2021 17:45,12,Solar Radiation Flux Density,0.17,kW/m^2
84863163,06/02/2021 18:00,12,Solar Radiation Flux Density,0.517,kW/m^2
84863164,06/02/2021 18:30,12,Solar Radiation Flux Density,0.192,kW/m^2
84863747,06/02/2021 18:45,12,Solar Radiation Flux Density,0.058,kW/m^2
84863748,06/02/2021 19:00,12,Solar Radiation Flux Density,0.138,kW/m^2
84864128,06/02/2021 19:15,12,Solar Radiation Flux Density,0.044,kW/m^2
84864129,06/02/2021 19:30,12,Solar Radiation Flux Density,0.038,kW/m^2
84864306,06/02/2021 19:45,12,Solar Radiation Flux Density,0.038,kW/m^2
84864307,06/02/2021 20:00,12,Solar Radiation Flux Density,0.025,kW/m^2
84865034,06/02/2021 20:15,12,Solar Radiation Flux Density,0.024,kW/m^2
84865035,06/02/2021 20:30,12,Solar Radiation Flux Density,0.018,kW/m^2
84865269,06/02/2021 20:45,12,Solar Radiation Flux Density,0.014,kW/m^2
84865270,06/02/2021 21:00,12,Solar Radiation Flux Density,0.008,kW/m^2
84865868,06/02/2021 21:15,12,Solar Radiation Flux Density,0.004,kW/m^2
84865869,06/02/2021 21:30,12,Solar Radiation Flux Density,0.002,kW/m^2
84866285,06/02/2021 21:45,12,Solar Radiation Flux Density,0,kW/m^2
84866286,06/02/2021 22:00,12,Solar Radiation Flux Density,0,kW/m^2
84866702,06/02/2021 22:15,12,Solar Radiation Flux Density,0,kW/m^2
84866703,06/02/2021 22:30,12,Solar Radiation Flux Density,0,kW/m^2
84866912,06/02/2021 22:45,12,Solar Radiation Flux Density,0,kW/m^2
84866913,06/02/2021 23:00,12,Solar Radiation Flux Density,0,kW/m^2
84867424,06/02/2021 23:15,12,Solar Radiation Flux Density,0,kW/m^2
84867425,06/02/2021 23:30,12,Solar Radiation Flux Density,0,kW/m^2
84867904,06/02/2021 23:45,12,Solar Radiation Flux Density,0,kW/m^2
84867905,06/03/2021 00:00,12,Solar Radiation Flux Density,0,kW/m^2
84868234,06/03/2021 00:15,12,Solar Radiation Flux Density,0,kW/m^2
84868235,06/03/2021 00:30,12,Solar Radiation Flux Density,0,kW/m^2
84868632,06/03/2021 00:45,12,Solar Radiation Flux Density,0,kW/m^2
84868633,06/03/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
84868951,06/03/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
84868952,06/03/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
84869350,06/03/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
84869351,06/03/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
84870099,06/03/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
84870100,06/03/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
84870101,06/03/2021 02:45,12,Solar Radiation Flux Density,0,kW/m^2
84870675,06/03/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
84870676,06/03/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
84871110,06/03/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
84871111,06/03/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
84871357,06/03/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
84871358,06/03/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
84871882,06/03/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
84871883,06/03/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
84872310,06/03/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
84872311,06/03/2021 05:15,12,Solar Radiation Flux Density,0,kW/m^2
84872312,06/03/2021 05:30,12,Solar Radiation Flux Density,0.001,kW/m^2
84873131,06/03/2021 05:45,12,Solar Radiation Flux Density,0.002,kW/m^2
84873132,06/03/2021 06:00,12,Solar Radiation Flux Density,0.005,kW/m^2
84873133,06/03/2021 06:15,12,Solar Radiation Flux Density,0.013,kW/m^2
84873671,06/03/2021 06:30,12,Solar Radiation Flux Density,0.018,kW/m^2
84873672,06/03/2021 06:45,12,Solar Radiation Flux Density,0.028,kW/m^2
84873995,06/03/2021 07:00,12,Solar Radiation Flux Density,0.045,kW/m^2
84873996,06/03/2021 07:15,12,Solar Radiation Flux Density,0.035,kW/m^2
84874423,06/03/2021 07:30,12,Solar Radiation Flux Density,0.056,kW/m^2
84874424,06/03/2021 07:45,12,Solar Radiation Flux Density,0.038,kW/m^2
84874425,06/03/2021 08:00,12,Solar Radiation Flux Density,0.042,kW/m^2
84874901,06/03/2021 08:15,12,Solar Radiation Flux Density,0.047,kW/m^2
84874902,06/03/2021 08:30,12,Solar Radiation Flux Density,0.094,kW/m^2
84875441,06/03/2021 08:45,12,Solar Radiation Flux Density,0.162,kW/m^2
84875442,06/03/2021 09:00,12,Solar Radiation Flux Density,0.043,kW/m^2
84875822,06/03/2021 09:15,12,Solar Radiation Flux Density,0.049,kW/m^2
84875823,06/03/2021 09:30,12,Solar Radiation Flux Density,0.054,kW/m^2
84876210,06/03/2021 09:45,12,Solar Radiation Flux Density,0.206,kW/m^2
84876211,06/03/2021 10:00,12,Solar Radiation Flux Density,0.388,kW/m^2
84876212,06/03/2021 10:15,12,Solar Radiation Flux Density,0.066,kW/m^2
84876805,06/03/2021 10:30,12,Solar Radiation Flux Density,0.142,kW/m^2
84876806,06/03/2021 10:45,12,Solar Radiation Flux Density,0.216,kW/m^2
84877413,06/03/2021 11:00,12,Solar Radiation Flux Density,0.092,kW/m^2
84877414,06/03/2021 11:15,12,Solar Radiation Flux Density,0.388,kW/m^2
84877415,06/03/2021 11:30,12,Solar Radiation Flux Density,0.889,kW/m^2
84877837,06/03/2021 11:45,12,Solar Radiation Flux Density,0.85,kW/m^2
84877838,06/03/2021 12:00,12,Solar Radiation Flux Density,0.867,kW/m^2
84878461,06/03/2021 12:15,12,Solar Radiation Flux Density,0.935,kW/m^2
84878462,06/03/2021 12:30,12,Solar Radiation Flux Density,0.919,kW/m^2
84878463,06/03/2021 12:45,12,Solar Radiation Flux Density,0.895,kW/m^2
84878849,06/03/2021 13:00,12,Solar Radiation Flux Density,0.379,kW/m^2
84878850,06/03/2021 13:15,12,Solar Radiation Flux Density,0.922,kW/m^2
84879320,06/03/2021 13:30,12,Solar Radiation Flux Density,0.909,kW/m^2
84879321,06/03/2021 13:45,12,Solar Radiation Flux Density,0.911,kW/m^2
84879624,06/03/2021 14:00,12,Solar Radiation Flux Density,0.385,kW/m^2
84879625,06/03/2021 14:15,12,Solar Radiation Flux Density,0.18,kW/m^2
84879849,06/03/2021 14:30,12,Solar Radiation Flux Density,0.261,kW/m^2
84880021,06/03/2021 14:45,12,Solar Radiation Flux Density,0.142,kW/m^2
84880534,06/03/2021 15:00,12,Solar Radiation Flux Density,0.241,kW/m^2
84880535,06/03/2021 15:15,12,Solar Radiation Flux Density,0.554,kW/m^2
84880933,06/03/2021 15:30,12,Solar Radiation Flux Density,0.915,kW/m^2
84880934,06/03/2021 15:45,12,Solar Radiation Flux Density,0.229,kW/m^2
84881299,06/03/2021 16:00,12,Solar Radiation Flux Density,0.257,kW/m^2
84881300,06/03/2021 16:15,12,Solar Radiation Flux Density,0.602,kW/m^2
84881885,06/03/2021 16:30,12,Solar Radiation Flux Density,0.173,kW/m^2
84881886,06/03/2021 16:45,12,Solar Radiation Flux Density,0.177,kW/m^2
84882277,06/03/2021 17:00,12,Solar Radiation Flux Density,0.171,kW/m^2
84882278,06/03/2021 17:15,12,Solar Radiation Flux Density,0.186,kW/m^2
84882279,06/03/2021 17:30,12,Solar Radiation Flux Density,0.197,kW/m^2
84882647,06/03/2021 17:45,12,Solar Radiation Flux Density,0.205,kW/m^2
84882648,06/03/2021 18:00,12,Solar Radiation Flux Density,0.494,kW/m^2
84882865,06/03/2021 18:15,12,Solar Radiation Flux Density,0.36,kW/m^2
84883036,06/03/2021 18:30,12,Solar Radiation Flux Density,0.188,kW/m^2
84883543,06/03/2021 18:45,12,Solar Radiation Flux Density,0.069,kW/m^2
84883544,06/03/2021 19:00,12,Solar Radiation Flux Density,0.104,kW/m^2
84883965,06/03/2021 19:15,12,Solar Radiation Flux Density,0.043,kW/m^2
84883966,06/03/2021 19:30,12,Solar Radiation Flux Density,0.04,kW/m^2
84884539,06/03/2021 19:45,12,Solar Radiation Flux Density,0.04,kW/m^2
84884540,06/03/2021 20:00,12,Solar Radiation Flux Density,0.027,kW/m^2
84884938,06/03/2021 20:15,12,Solar Radiation Flux Density,0.023,kW/m^2
84884939,06/03/2021 20:30,12,Solar Radiation Flux Density,0.02,kW/m^2
84885258,06/03/2021 20:45,12,Solar Radiation Flux Density,0.016,kW/m^2
84885259,06/03/2021 21:00,12,Solar Radiation Flux Density,0.009,kW/m^2
84885479,06/03/2021 21:15,12,Solar Radiation Flux Density,0.005,kW/m^2
84885480,06/03/2021 21:30,12,Solar Radiation Flux Density,0.002,kW/m^2
84885958,06/03/2021 21:45,12,Solar Radiation Flux Density,0,kW/m^2
84885959,06/03/2021 22:00,12,Solar Radiation Flux Density,0,kW/m^2
84886364,06/03/2021 22:15,12,Solar Radiation Flux Density,0,kW/m^2
84886365,06/03/2021 22:30,12,Solar Radiation Flux Density,0,kW/m^2
84886553,06/03/2021 22:45,12,Solar Radiation Flux Density,0,kW/m^2
84886554,06/03/2021 23:00,12,Solar Radiation Flux Density,0,kW/m^2
84887101,06/03/2021 23:15,12,Solar Radiation Flux Density,0,kW/m^2
84887102,06/03/2021 23:30,12,Solar Radiation Flux Density,0,kW/m^2
84887279,06/03/2021 23:45,12,Solar Radiation Flux Density,0,kW/m^2
84887280,06/04/2021 00:00,12,Solar Radiation Flux Density,0,kW/m^2
84887837,06/04/2021 00:15,12,Solar Radiation Flux Density,0,kW/m^2
84887838,06/04/2021 00:30,12,Solar Radiation Flux Density,0,kW/m^2
84888146,06/04/2021 00:45,12,Solar Radiation Flux Density,0,kW/m^2
84888147,06/04/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
84888941,06/04/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
84888942,06/04/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
84889155,06/04/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
84889156,06/04/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
84889786,06/04/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
84889787,06/04/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
84889788,06/04/2021 02:45,12,Solar Radiation Flux Density,0,kW/m^2
84890333,06/04/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
84890334,06/04/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
84890657,06/04/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
84890658,06/04/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
84890659,06/04/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
84891244,06/04/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
84891245,06/04/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
84891246,06/04/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
84891950,06/04/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
84891951,06/04/2021 05:15,12,Solar Radiation Flux Density,0,kW/m^2
84892443,06/04/2021 05:30,12,Solar Radiation Flux Density,0,kW/m^2
84892444,06/04/2021 05:45,12,Solar Radiation Flux Density,0,kW/m^2
84892842,06/04/2021 06:00,12,Solar Radiation Flux Density,0.005,kW/m^2
84892843,06/04/2021 06:15,12,Solar Radiation Flux Density,0.004,kW/m^2
84893103,06/04/2021 06:30,12,Solar Radiation Flux Density,0.002,kW/m^2
84893104,06/04/2021 06:45,12,Solar Radiation Flux Density,0.014,kW/m^2
84893614,06/04/2021 07:00,12,Solar Radiation Flux Density,0.014,kW/m^2
84893615,06/04/2021 07:15,12,Solar Radiation Flux Density,0.014,kW/m^2
84894157,06/04/2021 07:30,12,Solar Radiation Flux Density,0.022,kW/m^2
84894158,06/04/2021 07:45,12,Solar Radiation Flux Density,0.032,kW/m^2
84894531,06/04/2021 08:00,12,Solar Radiation Flux Density,0.063,kW/m^2
84894532,06/04/2021 08:15,12,Solar Radiation Flux Density,0.061,kW/m^2
84894533,06/04/2021 08:30,12,Solar Radiation Flux Density,0.096,kW/m^2
84894909,06/04/2021 08:45,12,Solar Radiation Flux Density,0.079,kW/m^2
84894910,06/04/2021 09:00,12,Solar Radiation Flux Density,0.132,kW/m^2
84895612,06/04/2021 09:15,12,Solar Radiation Flux Density,0.116,kW/m^2
84895613,06/04/2021 09:30,12,Solar Radiation Flux Density,0.116,kW/m^2
84895790,06/04/2021 09:45,12,Solar Radiation Flux Density,0.104,kW/m^2
84895791,06/04/2021 10:00,12,Solar Radiation Flux Density,0.326,kW/m^2
84896206,06/04/2021 10:15,12,Solar Radiation Flux Density,0.077,kW/m^2
84896207,06/04/2021 10:30,12,Solar Radiation Flux Density,0.168,kW/m^2
84897070,06/04/2021 10:45,12,Solar Radiation Flux Density,0.22,kW/m^2
84897071,06/04/2021 11:00,12,Solar Radiation Flux Density,0.08,kW/m^2
84897480,06/04/2021 11:15,12,Solar Radiation Flux Density,0.391,kW/m^2
84897481,06/04/2021 11:30,12,Solar Radiation Flux Density,0.825,kW/m^2
84897861,06/04/2021 11:45,12,Solar Radiation Flux Density,0.846,kW/m^2
84897862,06/04/2021 12:00,12,Solar Radiation Flux Density,0.861,kW/m^2
84898057,06/04/2021 12:15,12,Solar Radiation Flux Density,0.889,kW/m^2
84898058,06/04/2021 12:30,12,Solar Radiation Flux Density,0.901,kW/m^2
84898593,06/04/2021 12:45,12,Solar Radiation Flux Density,0.923,kW/m^2
84898594,06/04/2021 13:00,12,Solar Radiation Flux Density,0.926,kW/m^2
84898595,06/04/2021 13:15,12,Solar Radiation Flux Density,0.936,kW/m^2
84898906,06/04/2021 13:30,12,Solar Radiation Flux Density,0.957,kW/m^2
84898907,06/04/2021 13:45,12,Solar Radiation Flux Density,0.999,kW/m^2
84899395,06/04/2021 14:00,12,Solar Radiation Flux Density,0.945,kW/m^2
84899396,06/04/2021 14:15,12,Solar Radiation Flux Density,0.935,kW/m^2
84899642,06/04/2021 14:30,12,Solar Radiation Flux Density,0.925,kW/m^2
84899643,06/04/2021 14:45,12,Solar Radiation Flux Density,0.933,kW/m^2
84900168,06/04/2021 15:00,12,Solar Radiation Flux Density,0.917,kW/m^2
84900169,06/04/2021 15:15,12,Solar Radiation Flux Density,0.889,kW/m^2
84900170,06/04/2021 15:30,12,Solar Radiation Flux Density,0.867,kW/m^2
