id,timestamp,parameterID,parameterName,parameterValue,parameterUnits
84976153,06/08/2021 12:15,12,Solar Radiation Flux Density,0.174,kW/m^2
84976385,06/08/2021 12:30,12,Solar Radiation Flux Density,0.09,kW/m^2
84976574,06/08/2021 12:45,12,Solar Radiation Flux Density,0.088,kW/m^2
84976954,06/08/2021 13:00,12,Solar Radiation Flux Density,0.052,kW/m^2
84976955,06/08/2021 13:15,12,Solar Radiation Flux Density,0.031,kW/m^2
84977147,06/08/2021 13:30,12,Solar Radiation Flux Density,0.141,kW/m^2
84977372,06/08/2021 13:45,12,Solar Radiation Flux Density,0.099,kW/m^2
84977680,06/08/2021 14:00,12,Solar Radiation Flux Density,0.102,kW/m^2
84977681,06/08/2021 14:15,12,Solar Radiation Flux Density,0.152,kW/m^2
84978303,06/08/2021 14:30,12,Solar Radiation Flux Density,0.267,kW/m^2
84978304,06/08/2021 14:45,12,Solar Radiation Flux Density,0.375,kW/m^2
84978305,06/08/2021 15:00,12,Solar Radiation Flux Density,0.467,kW/m^2
84978449,06/08/2021 15:15,12,Solar Radiation Flux Density,0.321,kW/m^2
84978594,06/08/2021 15:30,12,Solar Radiation Flux Density,0.771,kW/m^2
84979043,06/08/2021 15:45,12,Solar Radiation Flux Density,0.465,kW/m^2
84979044,06/08/2021 16:00,12,Solar Radiation Flux Density,0.436,kW/m^2
84979453,06/08/2021 16:15,12,Solar Radiation Flux Density,0.402,kW/m^2
84979454,06/08/2021 16:30,12,Solar Radiation Flux Density,0.602,kW/m^2
84979592,06/08/2021 16:45,12,Solar Radiation Flux Density,0.296,kW/m^2
84979763,06/08/2021 17:00,12,Solar Radiation Flux Density,0.701,kW/m^2
84980603,06/08/2021 17:15,12,Solar Radiation Flux Density,0.617,kW/m^2
84980604,06/08/2021 17:30,12,Solar Radiation Flux Density,0.344,kW/m^2
84980994,06/08/2021 17:45,12,Solar Radiation Flux Density,0.135,kW/m^2
84980995,06/08/2021 18:00,12,Solar Radiation Flux Density,0.097,kW/m^2
84981320,06/08/2021 18:15,12,Solar Radiation Flux Density,0.1,kW/m^2
84981321,06/08/2021 18:30,12,Solar Radiation Flux Density,0.22,kW/m^2
84981684,06/08/2021 18:45,12,Solar Radiation Flux Density,0.086,kW/m^2
84981865,06/08/2021 19:00,12,Solar Radiation Flux Density,0.06,kW/m^2
84981866,06/08/2021 19:15,12,Solar Radiation Flux Density,0.054,kW/m^2
84982090,06/08/2021 19:30,12,Solar Radiation Flux Density,0.063,kW/m^2
84982467,06/08/2021 19:45,12,Solar Radiation Flux Density,0.036,kW/m^2
84982468,06/08/2021 20:00,12,Solar Radiation Flux Density,0.034,kW/m^2
84983023,06/08/2021 20:15,12,Solar Radiation Flux Density,0.017,kW/m^2
84983024,06/08/2021 20:30,12,Solar Radiation Flux Density,0.014,kW/m^2
84983289,06/08/2021 20:45,12,Solar Radiation Flux Density,0.015,kW/m^2
84983372,06/08/2021 21:00,12,Solar Radiation Flux Density,0.016,kW/m^2
84983742,06/08/2021 21:15,12,Solar Radiation Flux Density,0.026,kW/m^2
84983949,06/08/2021 21:30,12,Solar Radiation Flux Density,0.002,kW/m^2
84983950,06/08/2021 21:45,12,Solar Radiation Flux Density,0,kW/m^2
84984122,06/08/2021 22:00,12,Solar Radiation Flux Density,0,kW/m^2
84984499,06/08/2021 22:15,12,Solar Radiation Flux Density,0,kW/m^2
84984500,06/08/2021 22:30,12,Solar Radiation Flux Density,0,kW/m^2
84984884,06/08/2021 22:45,12,Solar Radiation Flux Density,0,kW/m^2
84985127,06/08/2021 23:00,12,Solar Radiation Flux Density,0,kW/m^2
84985128,06/08/2021 23:15,12,Solar Radiation Flux Density,0,kW/m^2
84985235,06/08/2021 23:30,12,Solar Radiation Flux Density,0,kW/m^2
84985677,06/08/2021 23:45,12,Solar Radiation Flux Density,0,kW/m^2
84985864,06/09/2021 00:00,12,Solar Radiation Flux Density,0,kW/m^2
84986094,06/09/2021 00:15,12,Solar Radiation Flux Density,0,kW/m^2
84986386,06/09/2021 00:30,12,Solar Radiation Flux Density,0,kW/m^2
84986387,06/09/2021 00:45,12,Solar Radiation Flux Density,0,kW/m^2
84986641,06/09/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
84986830,06/09/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
84987068,06/09/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
84987309,06/09/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
84987673,06/09/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
84987674,06/09/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
84988072,06/09/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
84988073,06/09/2021 02:45,12,Solar Radiation Flux Density,0,kW/m^2
84988644,06/09/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
84988645,06/09/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
84988793,06/09/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
84989109,06/09/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
84989174,06/09/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
84989371,06/09/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
84989699,06/09/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
84989700,06/09/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
84989967,06/09/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
84990164,06/09/2021 05:15,12,Solar Radiation Flux Density,0,kW/m^2
84990644,06/09/2021 05:30,12,Solar Radiation Flux Density,0,kW/m^2
84990645,06/09/2021 05:45,12,Solar Radiation Flux Density,0.001,kW/m^2
84990899,06/09/2021 06:00,12,Solar Radiation Flux Density,0.001,kW/m^2
84991077,06/09/2021 06:15,12,Solar Radiation Flux Density,0.002,kW/m^2
84991236,06/09/2021 06:30,12,Solar Radiation Flux Density,0.005,kW/m^2
84991570,06/09/2021 06:45,12,Solar Radiation Flux Density,0.007,kW/m^2
84991679,06/09/2021 07:00,12,Solar Radiation Flux Density,0.007,kW/m^2
84991868,06/09/2021 07:15,12,Solar Radiation Flux Density,0.013,kW/m^2
84992158,06/09/2021 07:30,12,Solar Radiation Flux Density,0.022,kW/m^2
84992368,06/09/2021 07:45,12,Solar Radiation Flux Density,0.023,kW/m^2
84992737,06/09/2021 08:00,12,Solar Radiation Flux Density,0.014,kW/m^2
84992738,06/09/2021 08:15,12,Solar Radiation Flux Density,0.018,kW/m^2
84992904,06/09/2021 08:30,12,Solar Radiation Flux Density,0.011,kW/m^2
84993238,06/09/2021 08:45,12,Solar Radiation Flux Density,0.017,kW/m^2
84993537,06/09/2021 09:00,12,Solar Radiation Flux Density,0.006,kW/m^2
84993726,06/09/2021 09:15,12,Solar Radiation Flux Density,0.019,kW/m^2
84993980,06/09/2021 09:30,12,Solar Radiation Flux Density,0.078,kW/m^2
84994241,06/09/2021 09:45,12,Solar Radiation Flux Density,0.104,kW/m^2
84994360,06/09/2021 10:00,12,Solar Radiation Flux Density,0.04,kW/m^2
84994524,06/09/2021 10:15,12,Solar Radiation Flux Density,0.071,kW/m^2
84994956,06/09/2021 10:30,12,Solar Radiation Flux Density,0.053,kW/m^2
84994957,06/09/2021 10:45,12,Solar Radiation Flux Density,0.033,kW/m^2
84995141,06/09/2021 11:00,12,Solar Radiation Flux Density,0.032,kW/m^2
84995286,06/09/2021 11:15,12,Solar Radiation Flux Density,0.016,kW/m^2
84995728,06/09/2021 11:30,12,Solar Radiation Flux Density,0.019,kW/m^2
84995729,06/09/2021 11:45,12,Solar Radiation Flux Density,0.063,kW/m^2
84995848,06/09/2021 12:00,12,Solar Radiation Flux Density,0.091,kW/m^2
84996218,06/09/2021 12:15,12,Solar Radiation Flux Density,0.042,kW/m^2
84996219,06/09/2021 12:30,12,Solar Radiation Flux Density,0.051,kW/m^2
84997027,06/09/2021 12:45,12,Solar Radiation Flux Density,0.133,kW/m^2
84997028,06/09/2021 13:00,12,Solar Radiation Flux Density,0.117,kW/m^2
84997029,06/09/2021 13:15,12,Solar Radiation Flux Density,0.099,kW/m^2
84997485,06/09/2021 13:30,12,Solar Radiation Flux Density,0.085,kW/m^2
84997486,06/09/2021 13:45,12,Solar Radiation Flux Density,0.116,kW/m^2
84997753,06/09/2021 14:00,12,Solar Radiation Flux Density,0.096,kW/m^2
84997942,06/09/2021 14:15,12,Solar Radiation Flux Density,0.091,kW/m^2
84998170,06/09/2021 14:30,12,Solar Radiation Flux Density,0.107,kW/m^2
84998276,06/09/2021 14:45,12,Solar Radiation Flux Density,0.082,kW/m^2
84998494,06/09/2021 15:00,12,Solar Radiation Flux Density,0.047,kW/m^2
84998693,06/09/2021 15:15,12,Solar Radiation Flux Density,0.268,kW/m^2
84998973,06/09/2021 15:30,12,Solar Radiation Flux Density,0.38,kW/m^2
84999074,06/09/2021 15:45,12,Solar Radiation Flux Density,0.8,kW/m^2
84999472,06/09/2021 16:00,12,Solar Radiation Flux Density,0.24,kW/m^2
84999627,06/09/2021 16:15,12,Solar Radiation Flux Density,0.095,kW/m^2
84999837,06/09/2021 16:30,12,Solar Radiation Flux Density,0.092,kW/m^2
85000044,06/09/2021 16:45,12,Solar Radiation Flux Density,0.154,kW/m^2
85000460,06/09/2021 17:00,12,Solar Radiation Flux Density,0.163,kW/m^2
85000461,06/09/2021 17:15,12,Solar Radiation Flux Density,0.072,kW/m^2
85000606,06/09/2021 17:30,12,Solar Radiation Flux Density,0.081,kW/m^2
85000770,06/09/2021 17:45,12,Solar Radiation Flux Density,0.306,kW/m^2
85000998,06/09/2021 18:00,12,Solar Radiation Flux Density,0.051,kW/m^2
85001151,06/09/2021 18:15,12,Solar Radiation Flux Density,0.039,kW/m^2
85001567,06/09/2021 18:30,12,Solar Radiation Flux Density,0.071,kW/m^2
85001568,06/09/2021 18:45,12,Solar Radiation Flux Density,0.188,kW/m^2
85001732,06/09/2021 19:00,12,Solar Radiation Flux Density,0.225,kW/m^2
85001851,06/09/2021 19:15,12,Solar Radiation Flux Density,0.062,kW/m^2
85002293,06/09/2021 19:30,12,Solar Radiation Flux Density,0.042,kW/m^2
85002294,06/09/2021 19:45,12,Solar Radiation Flux Density,0.017,kW/m^2
85002576,06/09/2021 20:00,12,Solar Radiation Flux Density,0.047,kW/m^2
85002577,06/09/2021 20:15,12,Solar Radiation Flux Density,0.079,kW/m^2
85002761,06/09/2021 20:30,12,Solar Radiation Flux Density,0.016,kW/m^2
85002906,06/09/2021 20:45,12,Solar Radiation Flux Density,0.02,kW/m^2
85003168,06/09/2021 21:00,12,Solar Radiation Flux Density,0.025,kW/m^2
85003287,06/09/2021 21:15,12,Solar Radiation Flux Density,0.016,kW/m^2
85003642,06/09/2021 21:30,12,Solar Radiation Flux Density,0.004,kW/m^2
85003643,06/09/2021 21:45,12,Solar Radiation Flux Density,0,kW/m^2
85004311,06/09/2021 22:00,12,Solar Radiation Flux Density,0,kW/m^2
85004394,06/09/2021 22:15,12,Solar Radiation Flux Density,0,kW/m^2
85004630,06/09/2021 22:30,12,Solar Radiation Flux Density,0,kW/m^2
85004713,06/09/2021 22:45,12,Solar Radiation Flux Density,0,kW/m^2
85005176,06/09/2021 23:00,12,Solar Radiation Flux Density,0,kW/m^2
85005177,06/09/2021 23:15,12,Solar Radiation Flux Density,0,kW/m^2
85005268,06/09/2021 23:30,12,Solar Radiation Flux Density,0,kW/m^2
85005413,06/09/2021 23:45,12,Solar Radiation Flux Density,0,kW/m^2
85005649,06/10/2021 00:00,12,Solar Radiation Flux Density,0,kW/m^2
85005794,06/10/2021 00:15,12,Solar Radiation Flux Density,0,kW/m^2
85006416,06/10/2021 00:30,12,Solar Radiation Flux Density,0,kW/m^2
85006417,06/10/2021 00:45,12,Solar Radiation Flux Density,0,kW/m^2
85006720,06/10/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
85006721,06/10/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
85007019,06/10/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
85007102,06/10/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
85007508,06/10/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
85007509,06/10/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
85007657,06/10/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
85007838,06/10/2021 02:45,12,Solar Radiation Flux Density,0,kW/m^2
85008038,06/10/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
85008219,06/10/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
85008779,06/10/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
85008780,06/10/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
85008954,06/10/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
85009161,06/10/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
85009418,06/10/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
85009480,06/10/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
85009809,06/10/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
85009810,06/10/2021 05:15,12,Solar Radiation Flux Density,0,kW/m^2
85009984,06/10/2021 05:30,12,Solar Radiation Flux Density,0,kW/m^2
85010191,06/10/2021 05:45,12,Solar Radiation Flux Density,0.002,kW/m^2
85010751,06/10/2021 06:00,12,Solar Radiation Flux Density,0.002,kW/m^2
85010752,06/10/2021 06:15,12,Solar Radiation Flux Density,0,kW/m^2
85011151,06/10/2021 06:30,12,Solar Radiation Flux Density,0.003,kW/m^2
85011152,06/10/2021 06:45,12,Solar Radiation Flux Density,0.003,kW/m^2
85011282,06/10/2021 07:00,12,Solar Radiation Flux Density,0.041,kW/m^2
85011445,06/10/2021 07:15,12,Solar Radiation Flux Density,0.035,kW/m^2
85011887,06/10/2021 07:30,12,Solar Radiation Flux Density,0.02,kW/m^2
85011888,06/10/2021 07:45,12,Solar Radiation Flux Density,0.038,kW/m^2
85012136,06/10/2021 08:00,12,Solar Radiation Flux Density,0.017,kW/m^2
85012137,06/10/2021 08:15,12,Solar Radiation Flux Density,0.007,kW/m^2
85012723,06/10/2021 08:30,12,Solar Radiation Flux Density,0.032,kW/m^2
85012724,06/10/2021 08:45,12,Solar Radiation Flux Density,0.013,kW/m^2
85012934,06/10/2021 09:00,12,Solar Radiation Flux Density,0.016,kW/m^2
85013061,06/10/2021 09:15,12,Solar Radiation Flux Density,0.011,kW/m^2
85013416,06/10/2021 09:30,12,Solar Radiation Flux Density,0.038,kW/m^2
85013417,06/10/2021 09:45,12,Solar Radiation Flux Density,0.071,kW/m^2
85013797,06/10/2021 10:00,12,Solar Radiation Flux Density,0.062,kW/m^2
85013798,06/10/2021 10:15,12,Solar Radiation Flux Density,0.033,kW/m^2
85014055,06/10/2021 10:30,12,Solar Radiation Flux Density,0.056,kW/m^2
85014117,06/10/2021 10:45,12,Solar Radiation Flux Density,0.045,kW/m^2
85014291,06/10/2021 11:00,12,Solar Radiation Flux Density,0.059,kW/m^2
85014498,06/10/2021 11:15,12,Solar Radiation Flux Density,0.027,kW/m^2
85014940,06/10/2021 11:30,12,Solar Radiation Flux Density,0.068,kW/m^2
85014941,06/10/2021 11:45,12,Solar Radiation Flux Density,0.093,kW/m^2
85015086,06/10/2021 12:00,12,Solar Radiation Flux Density,0.05,kW/m^2
85015250,06/10/2021 12:15,12,Solar Radiation Flux Density,0.069,kW/m^2
85015491,06/10/2021 12:30,12,Solar Radiation Flux Density,0.053,kW/m^2
85015579,06/10/2021 12:45,12,Solar Radiation Flux Density,0.097,kW/m^2
85015779,06/10/2021 13:00,12,Solar Radiation Flux Density,0.105,kW/m^2
85015978,06/10/2021 13:15,12,Solar Radiation Flux Density,0.085,kW/m^2
85016160,06/10/2021 13:30,12,Solar Radiation Flux Density,0.091,kW/m^2
85016323,06/10/2021 13:45,12,Solar Radiation Flux Density,0.121,kW/m^2
85016678,06/10/2021 14:00,12,Solar Radiation Flux Density,0.083,kW/m^2
85016679,06/10/2021 14:15,12,Solar Radiation Flux Density,0.087,kW/m^2
85017337,06/10/2021 14:30,12,Solar Radiation Flux Density,0.084,kW/m^2
85017474,06/10/2021 14:45,12,Solar Radiation Flux Density,0.126,kW/m^2
85017666,06/10/2021 15:00,12,Solar Radiation Flux Density,0.133,kW/m^2
85017855,06/10/2021 15:15,12,Solar Radiation Flux Density,0.126,kW/m^2
85018047,06/10/2021 15:30,12,Solar Radiation Flux Density,0.147,kW/m^2
85018236,06/10/2021 15:45,12,Solar Radiation Flux Density,0.085,kW/m^2
85018428,06/10/2021 16:00,12,Solar Radiation Flux Density,0.045,kW/m^2
85018617,06/10/2021 16:15,12,Solar Radiation Flux Density,0.092,kW/m^2
85019023,06/10/2021 16:30,12,Solar Radiation Flux Density,0.031,kW/m^2
85019024,06/10/2021 16:45,12,Solar Radiation Flux Density,0.017,kW/m^2
85019216,06/10/2021 17:00,12,Solar Radiation Flux Density,0.029,kW/m^2
85019379,06/10/2021 17:15,12,Solar Radiation Flux Density,0.129,kW/m^2
85019821,06/10/2021 17:30,12,Solar Radiation Flux Density,0.075,kW/m^2
85019822,06/10/2021 17:45,12,Solar Radiation Flux Density,0.037,kW/m^2
85020122,06/10/2021 18:00,12,Solar Radiation Flux Density,0.089,kW/m^2
85020123,06/10/2021 18:15,12,Solar Radiation Flux Density,0.082,kW/m^2
85020442,06/10/2021 18:30,12,Solar Radiation Flux Density,0.045,kW/m^2
85020504,06/10/2021 18:45,12,Solar Radiation Flux Density,0.083,kW/m^2
85020879,06/10/2021 19:00,12,Solar Radiation Flux Density,0.031,kW/m^2
85020880,06/10/2021 19:15,12,Solar Radiation Flux Density,0.045,kW/m^2
85021555,06/10/2021 19:30,12,Solar Radiation Flux Density,0.047,kW/m^2
85021556,06/10/2021 19:45,12,Solar Radiation Flux Density,0.057,kW/m^2
85021748,06/10/2021 20:00,12,Solar Radiation Flux Density,0.051,kW/m^2
85021973,06/10/2021 20:15,12,Solar Radiation Flux Density,0.059,kW/m^2
85022433,06/10/2021 20:30,12,Solar Radiation Flux Density,0.047,kW/m^2
85022434,06/10/2021 20:45,12,Solar Radiation Flux Density,0.045,kW/m^2
85022582,06/10/2021 21:00,12,Solar Radiation Flux Density,0.058,kW/m^2
85022763,06/10/2021 21:15,12,Solar Radiation Flux Density,0.024,kW/m^2
85022999,06/10/2021 21:30,12,Solar Radiation Flux Density,0.006,kW/m^2
85023180,06/10/2021 21:45,12,Solar Radiation Flux Density,0.002,kW/m^2
85023452,06/10/2021 22:00,12,Solar Radiation Flux Density,0,kW/m^2
85023579,06/10/2021 22:15,12,Solar Radiation Flux Density,0,kW/m^2
85024132,06/10/2021 22:30,12,Solar Radiation Flux Density,0,kW/m^2
85024133,06/10/2021 22:45,12,Solar Radiation Flux Density,0,kW/m^2
85024307,06/10/2021 23:00,12,Solar Radiation Flux Density,0,kW/m^2
85024514,06/10/2021 23:15,12,Solar Radiation Flux Density,0,kW/m^2
85024930,06/10/2021 23:30,12,Solar Radiation Flux Density,0,kW/m^2
85024931,06/10/2021 23:45,12,Solar Radiation Flux Density,0,kW/m^2
85025138,06/11/2021 00:00,12,Solar Radiation Flux Density,0,kW/m^2
85025250,06/11/2021 00:15,12,Solar Radiation Flux Density,0,kW/m^2
85025692,06/11/2021 00:30,12,Solar Radiation Flux Density,0,kW/m^2
85025693,06/11/2021 00:45,12,Solar Radiation Flux Density,0,kW/m^2
85025838,06/11/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
85025994,06/11/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
85026529,06/11/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
85026530,06/11/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
85026784,06/11/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
85026965,06/11/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
85027407,06/11/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
85027408,06/11/2021 02:45,12,Solar Radiation Flux Density,0,kW/m^2
85027736,06/11/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
85027737,06/11/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
85027991,06/11/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
85028172,06/11/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
85028421,06/11/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
85028571,06/11/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
85029178,06/11/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
85029179,06/11/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
85029516,06/11/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
85029517,06/11/2021 05:15,12,Solar Radiation Flux Density,0,kW/m^2
85029799,06/11/2021 05:30,12,Solar Radiation Flux Density,0.001,kW/m^2
85029934,06/11/2021 05:45,12,Solar Radiation Flux Density,0.004,kW/m^2
85030108,06/11/2021 06:00,12,Solar Radiation Flux Density,0.007,kW/m^2
85030315,06/11/2021 06:15,12,Solar Radiation Flux Density,0.01,kW/m^2
85030546,06/11/2021 06:30,12,Solar Radiation Flux Density,0.017,kW/m^2
85030660,06/11/2021 06:45,12,Solar Radiation Flux Density,0.025,kW/m^2
85031102,06/11/2021 07:00,12,Solar Radiation Flux Density,0.023,kW/m^2
85031103,06/11/2021 07:15,12,Solar Radiation Flux Density,0.016,kW/m^2
85031222,06/11/2021 07:30,12,Solar Radiation Flux Density,0.042,kW/m^2
85031422,06/11/2021 07:45,12,Solar Radiation Flux Density,0.076,kW/m^2
85031721,06/11/2021 08:00,12,Solar Radiation Flux Density,0.075,kW/m^2
85031877,06/11/2021 08:15,12,Solar Radiation Flux Density,0.081,kW/m^2
85032139,06/11/2021 08:30,12,Solar Radiation Flux Density,0.037,kW/m^2
85032297,06/11/2021 08:45,12,Solar Radiation Flux Density,0.057,kW/m^2
85032432,06/11/2021 09:00,12,Solar Radiation Flux Density,0.114,kW/m^2
85032621,06/11/2021 09:15,12,Solar Radiation Flux Density,0.045,kW/m^2
85032813,06/11/2021 09:30,12,Solar Radiation Flux Density,0.052,kW/m^2
85033002,06/11/2021 09:45,12,Solar Radiation Flux Density,0.056,kW/m^2
85033302,06/11/2021 10:00,12,Solar Radiation Flux Density,0.057,kW/m^2
85033509,06/11/2021 10:15,12,Solar Radiation Flux Density,0.172,kW/m^2
85033510,06/11/2021 10:30,12,Solar Radiation Flux Density,0.211,kW/m^2
85033770,06/11/2021 10:45,12,Solar Radiation Flux Density,0.26,kW/m^2
85033886,06/11/2021 11:00,12,Solar Radiation Flux Density,0.133,kW/m^2
85034259,06/11/2021 11:15,12,Solar Radiation Flux Density,0.193,kW/m^2
85034260,06/11/2021 11:30,12,Solar Radiation Flux Density,0.092,kW/m^2
85034408,06/11/2021 11:45,12,Solar Radiation Flux Density,0.073,kW/m^2
85034698,06/11/2021 12:00,12,Solar Radiation Flux Density,0.087,kW/m^2
85034985,06/11/2021 12:15,12,Solar Radiation Flux Density,0.086,kW/m^2
85034986,06/11/2021 12:30,12,Solar Radiation Flux Density,0.185,kW/m^2
85035170,06/11/2021 12:45,12,Solar Radiation Flux Density,0.104,kW/m^2
85035860,06/11/2021 13:00,12,Solar Radiation Flux Density,0.752,kW/m^2
85035861,06/11/2021 13:15,12,Solar Radiation Flux Density,0.725,kW/m^2
85036356,06/11/2021 13:30,12,Solar Radiation Flux Density,0.989,kW/m^2
85036357,06/11/2021 13:45,12,Solar Radiation Flux Density,0.993,kW/m^2
85036539,06/11/2021 14:00,12,Solar Radiation Flux Density,0.989,kW/m^2
85036702,06/11/2021 14:15,12,Solar Radiation Flux Density,1.128,kW/m^2
85037039,06/11/2021 14:30,12,Solar Radiation Flux Density,1.127,kW/m^2
85037040,06/11/2021 14:45,12,Solar Radiation Flux Density,1.281,kW/m^2
85037385,06/11/2021 15:00,12,Solar Radiation Flux Density,0.404,kW/m^2
85037386,06/11/2021 15:15,12,Solar Radiation Flux Density,0.231,kW/m^2
85037624,06/11/2021 15:30,12,Solar Radiation Flux Density,0.175,kW/m^2
85037625,06/11/2021 15:45,12,Solar Radiation Flux Density,0.255,kW/m^2
85037926,06/11/2021 16:00,12,Solar Radiation Flux Density,0.194,kW/m^2
85037927,06/11/2021 16:15,12,Solar Radiation Flux Density,0.094,kW/m^2
85038253,06/11/2021 16:30,12,Solar Radiation Flux Density,0.194,kW/m^2
85038254,06/11/2021 16:45,12,Solar Radiation Flux Density,0.101,kW/m^2
85038822,06/11/2021 17:00,12,Solar Radiation Flux Density,0.149,kW/m^2
85038823,06/11/2021 17:15,12,Solar Radiation Flux Density,0.178,kW/m^2
85038971,06/11/2021 17:30,12,Solar Radiation Flux Density,0.252,kW/m^2
85039170,06/11/2021 17:45,12,Solar Radiation Flux Density,0.193,kW/m^2
85039378,06/11/2021 18:00,12,Solar Radiation Flux Density,0.191,kW/m^2
85039515,06/11/2021 18:15,12,Solar Radiation Flux Density,0.172,kW/m^2
85040147,06/11/2021 18:30,12,Solar Radiation Flux Density,0.124,kW/m^2
85040418,06/11/2021 18:45,12,Solar Radiation Flux Density,0.098,kW/m^2
85040419,06/11/2021 19:00,12,Solar Radiation Flux Density,0.099,kW/m^2
85040849,06/11/2021 19:15,12,Solar Radiation Flux Density,0.077,kW/m^2
85040850,06/11/2021 19:30,12,Solar Radiation Flux Density,0.073,kW/m^2
85041266,06/11/2021 19:45,12,Solar Radiation Flux Density,0.046,kW/m^2
85041267,06/11/2021 20:00,12,Solar Radiation Flux Density,0.039,kW/m^2
85041683,06/11/2021 20:15,12,Solar Radiation Flux Density,0.046,kW/m^2
85041684,06/11/2021 20:30,12,Solar Radiation Flux Density,0.035,kW/m^2
85042056,06/11/2021 20:45,12,Solar Radiation Flux Density,0.054,kW/m^2
85042057,06/11/2021 21:00,12,Solar Radiation Flux Density,0.021,kW/m^2
85042491,06/11/2021 21:15,12,Solar Radiation Flux Density,0.008,kW/m^2
85042492,06/11/2021 21:30,12,Solar Radiation Flux Density,0.003,kW/m^2
85042676,06/11/2021 21:45,12,Solar Radiation Flux Density,0.001,kW/m^2
85042935,06/11/2021 22:00,12,Solar Radiation Flux Density,0,kW/m^2
85043299,06/11/2021 22:15,12,Solar Radiation Flux Density,0,kW/m^2
85043300,06/11/2021 22:30,12,Solar Radiation Flux Density,0,kW/m^2
85043904,06/11/2021 22:45,12,Solar Radiation Flux Density,0,kW/m^2
85043905,06/11/2021 23:00,12,Solar Radiation Flux Density,0,kW/m^2
85043906,06/11/2021 23:15,12,Solar Radiation Flux Density,0,kW/m^2
85044393,06/11/2021 23:30,12,Solar Radiation Flux Density,0,kW/m^2
85044394,06/11/2021 23:45,12,Solar Radiation Flux Density,0,kW/m^2
85044529,06/12/2021 00:00,12,Solar Radiation Flux Density,0,kW/m^2
85044718,06/12/2021 00:15,12,Solar Radiation Flux Density,0,kW/m^2
85045196,06/12/2021 00:30,12,Solar Radiation Flux Density,0,kW/m^2
85045197,06/12/2021 00:45,12,Solar Radiation Flux Density,0,kW/m^2
85045334,06/12/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
85045796,06/12/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
85046238,06/12/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
85046239,06/12/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
85046503,06/12/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
85046710,06/12/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
85046711,06/12/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
